po_number,po_date,supplier_id,supplier_name,material_id,material_name,category,quantity,unit_price_ngn,total_amount_ngn,total_amount_usd,currency,expected_delivery_date,actual_delivery_date,delivery_status,payment_status,buyer,plant_location
PO102189,2024-06-26,SUP1005,Raw Materials Supplier 6 (NIG),MAT2018,Raw Materials Item 19,Raw Materials,785,25859.03,20299342.35,,NGN,2024-09-10,2024-09-22,Delivered,Paid,John Obi,Ibadan
PO102190,2024-09-25,SUP1004,Raw Materials Supplier 5 (NIG),MAT2009,Raw Materials Item 10,Raw Materials,529,127650.08,67526893.21,,NGN,2024-12-01,2024-12-24,Delivered,Pending,Chidi Eze,Lagos
PO102191,2024-10-21,SUP1008,Packaging Supplier 1 (CHI),MAT2038,Packaging Item 18,Packaging,424,152661.4,64728434.19,54858.46,USD,2024-11-06,2024-11-06,Delivered,Paid,Chidi Eze,Lagos
PO102192,2025-11-05,SUP1005,Raw Materials Supplier 6 (NIG),MAT2012,Raw Materials Item 13,Raw Materials,647,524974.88,339658749.18,,NGN,2025-11-18,2025-12-05,Delivered,Overdue,John Obi,Lagos
PO102193,2025-09-05,SUP1012,Packaging Supplier 5 (USA),MAT2038,Packaging Item 18,Packaging,415,143109.66,59390509.98,58709.14,USD,2025-09-21,2025-09-21,Partial,Pending,John Obi,Kano
PO102194,2024-08-17,SUP1015,Packaging Supplier 8 (NIG),MAT2037,Packaging Item 17,Packaging,925,297031.19,274753849.84,,NGN,2024-10-01,2024-10-01,Delivered,Overdue,Sarah Ahmed,Lagos
PO102195,2024-03-03,SUP1025,Equipment Supplier 7 (GER),MAT2051,Equipment Item 13,Equipment,786,44822.81,35230731.71,43188.45,USD,2024-05-03,2024-05-29,Delivered,Pending,John Obi,Kano
PO102196,2024-10-02,SUP1018,Packaging Supplier 11 (IND),MAT2022,Packaging Item 2,Packaging,287,1574.23,451804.98,317.14,USD,2024-11-27,2024-11-26,Delivered,Overdue,Chidi Eze,Kano
PO102197,2025-01-06,SUP1004,Raw Materials Supplier 5 (NIG),MAT2014,Raw Materials Item 15,Raw Materials,987,137637.71,135848422.12,,NGN,2025-02-06,2025-02-06,Delivered,Overdue,John Obi,Kano
PO102198,2025-09-18,SUP1039,Services Supplier 12 (IND),MAT2061,Services Item 8,Services,164,558882.32,91656699.91,57777.6,USD,2025-10-14,2025-11-04,Delivered,Paid,Sarah Ahmed,Lagos
PO102199,2025-07-16,SUP1025,Equipment Supplier 7 (GER),MAT2044,Equipment Item 6,Equipment,822,277774.33,228330495.55,221316.94,USD,2025-10-14,2025-10-14,Delivered,Paid,John Obi,Ibadan
PO102200,2024-06-06,SUP1007,Raw Materials Supplier 8 (USA),MAT2006,Raw Materials Item 7,Raw Materials,556,42403.38,23576281.62,28023.83,USD,2024-07-13,2024-07-13,Delivered,Overdue,John Obi,Kano
PO102201,2025-03-21,SUP1010,Packaging Supplier 3 (NIG),MAT2035,Packaging Item 15,Packaging,61,486060.86,29649712.43,,NGN,2025-04-23,2025-04-23,Delivered,Paid,John Obi,Lagos
PO102202,2024-03-31,SUP1006,Raw Materials Supplier 7 (NIG),MAT2013,Raw Materials Item 14,Raw Materials,618,30286.34,18716955.78,,NGN,2024-05-20,2024-06-09,Delivered,Overdue,Chidi Eze,Lagos
PO102203,2024-05-06,SUP1024,Equipment Supplier 6 (IND),MAT2048,Equipment Item 10,Equipment,211,138409.6,29204425.74,23648.05,USD,2024-07-29,2024-07-29,Delivered,Overdue,Chidi Eze,Ibadan
PO102204,2024-03-26,SUP1005,Raw Materials Supplier 6 (NIG),MAT2018,Raw Materials Item 19,Raw Materials,108,27005.08,2916549.0,,NGN,2024-06-10,2024-06-10,Delivered,Paid,John Obi,Ibadan
PO102205,2024-10-03,SUP1036,Services Supplier 9 (NIG),MAT2059,Services Item 6,Services,101,97610.36,9858646.45,,NGN,2024-11-10,2024-12-03,Delivered,Paid,John Obi,Lagos
PO102206,2025-08-31,SUP1032,Services Supplier 5 (NIG),MAT2057,Services Item 4,Services,589,186452.69,109820634.76,,NGN,2025-09-12,2025-09-11,Delivered,Overdue,John Obi,Lagos
PO102207,2024-06-26,SUP1004,Raw Materials Supplier 5 (NIG),MAT2011,Raw Materials Item 12,Raw Materials,833,209319.09,174362798.57,,NGN,2024-08-24,2024-09-05,Delivered,Paid,Sarah Ahmed,Lagos
PO102208,2025-09-30,SUP1012,Packaging Supplier 5 (USA),MAT2023,Packaging Item 3,Packaging,570,543491.0,309789868.35,197126.23,USD,2025-12-04,2025-11-29,Delivered,Pending,John Obi,Ibadan
PO102209,2024-04-20,SUP1008,Packaging Supplier 1 (CHI),MAT2021,Packaging Item 1,Packaging,854,424299.21,362351528.31,348004.18,USD,2024-05-18,2024-05-21,Delivered,Paid,John Obi,Kano
PO102210,2025-04-06,SUP1004,Raw Materials Supplier 5 (NIG),MAT2004,Raw Materials Item 5,Raw Materials,157,349438.36,54861823.24,,NGN,2025-04-20,2025-04-20,Delivered,Paid,John Obi,Kano
PO102211,2026-01-05,SUP1007,Raw Materials Supplier 8 (USA),MAT2013,Raw Materials Item 14,Raw Materials,607,29503.1,17908380.89,12851.13,USD,2026-02-24,,Pending,Pending,John Obi,Ibadan
PO102212,2025-11-17,SUP1007,Raw Materials Supplier 8 (USA),MAT2004,Raw Materials Item 5,Raw Materials,223,396469.98,88412804.7,77791.67,USD,2025-12-01,2025-12-16,Delivered,Paid,Sarah Ahmed,Ibadan
PO102213,2024-05-15,SUP1036,Services Supplier 9 (NIG),MAT2061,Services Item 8,Services,627,573282.32,359448015.17,,NGN,2024-06-10,2024-06-06,Delivered,Paid,Sarah Ahmed,Ibadan
PO102214,2026-02-02,SUP1023,Equipment Supplier 5 (IND),MAT2048,Equipment Item 10,Equipment,608,145552.16,88495712.42,99482.86,USD,2026-04-27,,Pending,Pending,John Obi,Lagos
PO102215,2025-10-05,SUP1005,Raw Materials Supplier 6 (NIG),MAT2013,Raw Materials Item 14,Raw Materials,337,37917.09,12778058.02,,NGN,2025-11-24,2025-11-24,Delivered,Overdue,Chidi Eze,Ibadan
PO102216,2026-02-13,SUP1024,Equipment Supplier 6 (IND),MAT2046,Equipment Item 8,Equipment,760,509083.62,386903548.14,314891.49,USD,2026-03-05,,Pending,Pending,Chidi Eze,Ibadan
PO102217,2025-08-04,SUP1030,Services Supplier 3 (CHI),MAT2064,Services Item 11,Services,139,375361.08,52175190.73,47281.75,USD,2025-09-11,2025-09-11,Partial,Pending,Sarah Ahmed,Ibadan
PO102218,2024-11-16,SUP1006,Raw Materials Supplier 7 (NIG),MAT2018,Raw Materials Item 19,Raw Materials,533,29625.97,15790641.6,,NGN,2025-01-31,2025-03-02,Delivered,Paid,Chidi Eze,Lagos
PO102219,2025-07-11,SUP1023,Equipment Supplier 5 (IND),MAT2043,Equipment Item 5,Equipment,644,94245.39,60694032.15,67102.04,USD,2025-09-25,2025-09-22,Delivered,Paid,Sarah Ahmed,Kano
PO102220,2025-11-26,SUP1012,Packaging Supplier 5 (USA),MAT2028,Packaging Item 8,Packaging,863,271529.67,234330106.41,220893.53,USD,2026-02-05,2026-02-05,Delivered,Overdue,Sarah Ahmed,Ibadan
PO102221,2024-04-05,SUP1018,Packaging Supplier 11 (IND),MAT2021,Packaging Item 1,Packaging,130,424013.75,55121787.44,35056.47,USD,2024-05-03,2024-05-15,Delivered,Paid,Chidi Eze,Lagos
PO102222,2024-08-15,SUP1007,Raw Materials Supplier 8 (USA),MAT2010,Raw Materials Item 11,Raw Materials,180,88890.37,16000266.22,11581.96,USD,2024-09-03,2024-09-07,Delivered,Pending,Sarah Ahmed,Lagos
PO102223,2024-09-25,SUP1012,Packaging Supplier 5 (USA),MAT2022,Packaging Item 2,Packaging,12,1378.56,16542.75,20.31,USD,2024-11-20,2024-11-30,Delivered,Overdue,Sarah Ahmed,Lagos
PO102224,2025-10-24,SUP1005,Raw Materials Supplier 6 (NIG),MAT2008,Raw Materials Item 9,Raw Materials,636,308241.34,196041489.59,,NGN,2026-01-12,2026-01-12,Delivered,Paid,Sarah Ahmed,Lagos
PO102225,2024-03-19,SUP1001,Raw Materials Supplier 2 (UK),MAT2017,Raw Materials Item 18,Raw Materials,403,435258.5,175409175.52,125912.29,USD,2024-06-04,2024-06-04,Delivered,Overdue,John Obi,Ibadan
PO102226,2025-10-12,SUP1032,Services Supplier 5 (NIG),MAT2065,Services Item 12,Services,767,90945.51,69755202.86,,NGN,2025-11-01,2025-11-01,Partial,Pending,Sarah Ahmed,Kano
PO102227,2024-05-19,SUP1037,Services Supplier 10 (NIG),MAT2067,Services Item 14,Services,501,125232.28,62741373.86,,NGN,2024-07-23,2024-07-20,Delivered,Pending,Chidi Eze,Lagos
PO102228,2024-11-06,SUP1039,Services Supplier 12 (IND),MAT2059,Services Item 6,Services,131,127165.91,16658734.54,12085.47,USD,2024-12-14,2024-12-14,Delivered,Paid,Chidi Eze,Lagos
PO102229,2025-01-15,SUP1007,Raw Materials Supplier 8 (USA),MAT2015,Raw Materials Item 16,Raw Materials,688,76984.43,52965287.57,40228.55,USD,2025-02-14,2025-03-02,Delivered,Pending,John Obi,Lagos
PO102230,2024-09-05,SUP1026,Equipment Supplier 8 (NIG),MAT2050,Equipment Item 12,Equipment,834,300796.59,250864353.29,,NGN,2024-10-14,2024-10-14,Delivered,Pending,John Obi,Ibadan
PO102231,2025-04-22,SUP1038,Services Supplier 11 (CHI),MAT2067,Services Item 14,Services,40,103051.07,4122042.96,3747.14,USD,2025-06-26,2025-07-07,Delivered,Pending,Sarah Ahmed,Ibadan
PO102232,2025-05-22,SUP1010,Packaging Supplier 3 (NIG),MAT2035,Packaging Item 15,Packaging,743,407311.47,302632424.61,,NGN,2025-06-24,2025-06-24,Delivered,Paid,John Obi,Kano
PO102233,2025-08-30,SUP1007,Raw Materials Supplier 8 (USA),MAT2017,Raw Materials Item 18,Raw Materials,715,425443.26,304191929.85,197974.55,USD,2025-11-15,2025-12-12,Delivered,Pending,John Obi,Lagos
PO102234,2025-03-31,SUP1018,Packaging Supplier 11 (IND),MAT2028,Packaging Item 8,Packaging,44,310521.81,13662959.78,11379.75,USD,2025-06-10,2025-06-10,Delivered,Pending,John Obi,Ibadan
PO102235,2024-10-14,SUP1023,Equipment Supplier 5 (IND),MAT2053,Equipment Item 15,Equipment,662,394717.52,261303001.21,231391.35,USD,2024-11-23,2024-11-23,Delivered,Pending,Sarah Ahmed,Lagos
PO102236,2024-03-04,SUP1024,Equipment Supplier 6 (IND),MAT2039,Equipment Item 1,Equipment,99,283977.07,28113730.29,32102.06,USD,2024-05-22,2024-05-25,Delivered,Pending,John Obi,Kano
PO102237,2024-06-22,SUP1030,Services Supplier 3 (CHI),MAT2058,Services Item 5,Services,970,160320.26,155510652.52,165199.34,USD,2024-07-04,2024-07-19,Delivered,Paid,Sarah Ahmed,Kano
PO102238,2025-04-07,SUP1001,Raw Materials Supplier 2 (UK),MAT2003,Raw Materials Item 4,Raw Materials,914,253996.13,232152458.44,198129.87,USD,2025-04-14,2025-04-14,Delivered,Overdue,Sarah Ahmed,Lagos
PO102239,2024-04-20,SUP1001,Raw Materials Supplier 2 (UK),MAT2013,Raw Materials Item 14,Raw Materials,140,33072.63,4630168.33,3801.77,USD,2024-06-09,2024-06-05,Delivered,Paid,John Obi,Lagos
PO102240,2025-09-28,SUP1039,Services Supplier 12 (IND),MAT2067,Services Item 14,Services,80,99218.73,7937498.1,8818.71,USD,2025-12-02,2025-12-13,Delivered,Pending,John Obi,Ibadan
PO102241,2025-05-09,SUP1038,Services Supplier 11 (CHI),MAT2066,Services Item 13,Services,779,427442.21,332977482.48,212822.79,USD,2025-07-15,2025-07-26,Delivered,Paid,Sarah Ahmed,Kano
PO102242,2024-08-24,SUP1013,Packaging Supplier 6 (NIG),MAT2028,Packaging Item 8,Packaging,460,297436.68,136820872.71,,NGN,2024-11-03,2024-11-03,Delivered,Overdue,John Obi,Lagos
PO102243,2025-11-22,SUP1004,Raw Materials Supplier 5 (NIG),MAT2006,Raw Materials Item 7,Raw Materials,350,33906.17,11867158.94,,NGN,2025-12-29,2026-01-06,Delivered,Pending,Sarah Ahmed,Lagos
PO102244,2024-11-16,SUP1018,Packaging Supplier 11 (IND),MAT2028,Packaging Item 8,Packaging,368,313731.91,115453343.39,101498.82,USD,2025-01-26,2025-02-16,Delivered,Paid,Sarah Ahmed,Lagos
PO102245,2026-01-20,SUP1015,Packaging Supplier 8 (NIG),MAT2032,Packaging Item 12,Packaging,855,62408.55,53359312.63,,NGN,2026-04-09,,Pending,Pending,Sarah Ahmed,Lagos
PO102246,2025-07-30,SUP1036,Services Supplier 9 (NIG),MAT2060,Services Item 7,Services,877,180231.33,158062873.79,,NGN,2025-10-16,2025-11-02,Delivered,Overdue,John Obi,Lagos
PO102247,2024-12-03,SUP1007,Raw Materials Supplier 8 (USA),MAT2009,Raw Materials Item 10,Raw Materials,989,148767.98,147131533.13,97862.16,USD,2025-02-08,2025-03-01,Delivered,Overdue,Chidi Eze,Ibadan
PO102248,2025-11-24,SUP1026,Equipment Supplier 8 (NIG),MAT2043,Equipment Item 5,Equipment,494,82215.16,40614291.42,,NGN,2026-02-08,2026-02-08,Delivered,Paid,Chidi Eze,Lagos
PO102249,2025-03-01,SUP1004,Raw Materials Supplier 5 (NIG),MAT2010,Raw Materials Item 11,Raw Materials,47,97054.64,4561568.12,,NGN,2025-03-20,2025-04-16,Delivered,Overdue,Sarah Ahmed,Lagos
PO102250,2024-07-02,SUP1009,Packaging Supplier 2 (CHI),MAT2038,Packaging Item 18,Packaging,330,189425.5,62510415.36,43129.79,USD,2024-07-18,2024-08-01,Delivered,Overdue,Chidi Eze,Lagos
PO102251,2024-06-17,SUP1012,Packaging Supplier 5 (USA),MAT2031,Packaging Item 11,Packaging,98,332537.1,32588635.37,24881.41,USD,2024-07-24,2024-08-10,Delivered,Pending,Chidi Eze,Lagos
PO102252,2024-03-13,SUP1031,Services Supplier 4 (NIG),MAT2070,Services Item 17,Services,685,185252.58,126898016.52,,NGN,2024-03-28,2024-03-28,Delivered,Paid,Chidi Eze,Kano
PO102253,2025-11-13,SUP1037,Services Supplier 10 (NIG),MAT2068,Services Item 15,Services,802,141965.51,113856336.76,,NGN,2025-12-19,2026-01-16,Delivered,Paid,John Obi,Kano
PO102254,2025-05-09,SUP1018,Packaging Supplier 11 (IND),MAT2024,Packaging Item 4,Packaging,324,199114.13,64512977.55,48081.77,USD,2025-07-26,2025-08-22,Delivered,Paid,Chidi Eze,Lagos
PO102255,2025-08-18,SUP1019,Equipment Supplier 1 (NIG),MAT2050,Equipment Item 12,Equipment,610,296092.32,180616316.99,,NGN,2025-09-26,2025-10-16,Delivered,Paid,Sarah Ahmed,Lagos
PO102256,2024-06-07,SUP1001,Raw Materials Supplier 2 (UK),MAT2000,Raw Materials Item 1,Raw Materials,196,194424.47,38107195.5,26242.06,USD,2024-08-19,2024-08-26,Delivered,Pending,John Obi,Kano
PO102257,2024-09-02,SUP1018,Packaging Supplier 11 (IND),MAT2026,Packaging Item 6,Packaging,893,417393.07,372732013.94,272746.75,USD,2024-11-22,2024-11-22,Delivered,Overdue,John Obi,Lagos
PO102258,2025-07-17,SUP1009,Packaging Supplier 2 (CHI),MAT2022,Packaging Item 2,Packaging,112,1790.1,200491.41,152.64,USD,2025-09-11,2025-09-09,Delivered,Paid,John Obi,Lagos
PO102259,2026-02-09,SUP1010,Packaging Supplier 3 (NIG),MAT2022,Packaging Item 2,Packaging,117,1715.15,200672.13,,NGN,2026-04-06,,Pending,Pending,John Obi,Lagos
PO102260,2024-12-03,SUP1005,Raw Materials Supplier 6 (NIG),MAT2016,Raw Materials Item 17,Raw Materials,970,198068.66,192126595.88,,NGN,2024-12-19,2024-12-19,Delivered,Paid,John Obi,Lagos
PO102261,2026-01-31,SUP1037,Services Supplier 10 (NIG),MAT2061,Services Item 8,Services,775,433155.14,335695236.79,,NGN,2026-02-26,,Pending,Pending,Sarah Ahmed,Lagos
PO102262,2024-06-11,SUP1039,Services Supplier 12 (IND),MAT2055,Services Item 2,Services,915,68836.98,62985837.03,44720.04,USD,2024-07-07,2024-07-05,Delivered,Pending,John Obi,Kano
PO102263,2025-12-19,SUP1027,Equipment Supplier 9 (IND),MAT2044,Equipment Item 6,Equipment,875,379870.58,332386753.23,283285.58,USD,2026-03-19,,Pending,Pending,John Obi,Kano
PO102264,2024-06-27,SUP1005,Raw Materials Supplier 6 (NIG),MAT2005,Raw Materials Item 6,Raw Materials,220,42136.87,9270111.87,,NGN,2024-07-08,2024-07-24,Delivered,Paid,John Obi,Ibadan
PO102265,2024-08-13,SUP1038,Services Supplier 11 (CHI),MAT2070,Services Item 17,Services,545,188786.71,102888755.69,87390.93,USD,2024-08-28,2024-08-26,Delivered,Overdue,John Obi,Ibadan
PO102266,2024-06-12,SUP1036,Services Supplier 9 (NIG),MAT2070,Services Item 17,Services,38,176145.62,6693533.48,,NGN,2024-06-27,2024-07-22,Delivered,Paid,John Obi,Lagos
PO102267,2026-01-18,SUP1030,Services Supplier 3 (CHI),MAT2057,Services Item 4,Services,267,224312.51,59891439.64,42179.59,USD,2026-01-30,,Pending,Pending,Sarah Ahmed,Lagos
PO102268,2024-04-06,SUP1029,Services Supplier 2 (NIG),MAT2061,Services Item 8,Services,909,495545.47,450450834.97,,NGN,2024-05-02,2024-04-27,Delivered,Pending,Chidi Eze,Lagos
PO102269,2026-01-14,SUP1019,Equipment Supplier 1 (NIG),MAT2049,Equipment Item 11,Equipment,813,355630.33,289127456.82,,NGN,2026-02-16,,Pending,Pending,John Obi,Lagos
PO102270,2024-08-16,SUP1019,Equipment Supplier 1 (NIG),MAT2051,Equipment Item 13,Equipment,695,55795.57,38777918.97,,NGN,2024-10-16,2024-10-16,Delivered,Paid,Sarah Ahmed,Lagos
PO102271,2024-08-09,SUP1004,Raw Materials Supplier 5 (NIG),MAT2000,Raw Materials Item 1,Raw Materials,410,237761.83,97482349.72,,NGN,2024-10-21,2024-11-09,Delivered,Overdue,Chidi Eze,Ibadan
PO102272,2025-06-05,SUP1026,Equipment Supplier 8 (NIG),MAT2044,Equipment Item 6,Equipment,417,341702.02,142489743.42,,NGN,2025-09-03,2025-09-03,Delivered,Pending,John Obi,Ibadan
PO102273,2025-11-20,SUP1004,Raw Materials Supplier 5 (NIG),MAT2007,Raw Materials Item 8,Raw Materials,261,361836.93,94439438.6,,NGN,2025-12-24,2026-01-11,Delivered,Paid,John Obi,Ibadan
PO102274,2024-04-21,SUP1001,Raw Materials Supplier 2 (UK),MAT2011,Raw Materials Item 12,Raw Materials,868,179712.9,155990800.88,150200.07,USD,2024-06-19,2024-06-19,Delivered,Overdue,John Obi,Lagos
PO102275,2024-09-14,SUP1021,Equipment Supplier 3 (NIG),MAT2040,Equipment Item 2,Equipment,57,46058.92,2625358.18,,NGN,2024-10-18,2024-11-15,Delivered,Paid,Sarah Ahmed,Lagos
PO102276,2026-02-13,SUP1005,Raw Materials Supplier 6 (NIG),MAT2010,Raw Materials Item 11,Raw Materials,644,101850.91,65591985.61,,NGN,2026-03-04,,Pending,Pending,John Obi,Ibadan
PO102277,2025-09-01,SUP1025,Equipment Supplier 7 (GER),MAT2040,Equipment Item 2,Equipment,525,32508.33,17066872.15,20842.03,USD,2025-10-05,2025-10-06,Delivered,Paid,John Obi,Ibadan
PO102278,2024-10-16,SUP1004,Raw Materials Supplier 5 (NIG),MAT2002,Raw Materials Item 3,Raw Materials,160,150805.91,24128945.08,,NGN,2025-01-06,2025-01-25,Delivered,Pending,Chidi Eze,Kano
PO102279,2025-03-28,SUP1026,Equipment Supplier 8 (NIG),MAT2041,Equipment Item 3,Equipment,423,75672.51,32009470.73,,NGN,2025-05-18,2025-05-18,Delivered,Pending,John Obi,Ibadan
PO102280,2025-09-10,SUP1004,Raw Materials Supplier 5 (NIG),MAT2015,Raw Materials Item 16,Raw Materials,105,60031.48,6303305.71,,NGN,2025-10-10,2025-10-10,Delivered,Pending,Sarah Ahmed,Ibadan
PO102281,2024-11-16,SUP1017,Packaging Supplier 10 (IND),MAT2033,Packaging Item 13,Packaging,512,304798.3,156056731.26,107870.25,USD,2024-11-28,2024-11-30,Delivered,Paid,Chidi Eze,Ibadan
PO102282,2025-01-18,SUP1006,Raw Materials Supplier 7 (NIG),MAT2011,Raw Materials Item 12,Raw Materials,150,189611.3,28441695.63,,NGN,2025-03-18,2025-03-18,Delivered,Overdue,Sarah Ahmed,Lagos
PO102283,2024-07-11,SUP1017,Packaging Supplier 10 (IND),MAT2031,Packaging Item 11,Packaging,616,337379.02,207825477.41,166229.82,USD,2024-08-17,2024-09-02,Delivered,Paid,Sarah Ahmed,Kano
PO102284,2024-04-11,SUP1039,Services Supplier 12 (IND),MAT2054,Services Item 1,Services,174,259730.5,45193106.48,40836.58,USD,2024-06-11,2024-06-11,Delivered,Overdue,Chidi Eze,Ibadan
PO102285,2024-12-07,SUP1039,Services Supplier 12 (IND),MAT2058,Services Item 5,Services,801,189041.5,151422242.44,165837.29,USD,2024-12-19,2025-01-11,Delivered,Overdue,John Obi,Lagos
PO102286,2025-07-21,SUP1039,Services Supplier 12 (IND),MAT2054,Services Item 1,Services,135,274590.61,37069731.8,25664.32,USD,2025-09-20,2025-10-15,Delivered,Paid,Sarah Ahmed,Kano
PO102287,2024-04-27,SUP1012,Packaging Supplier 5 (USA),MAT2025,Packaging Item 5,Packaging,110,81297.31,8942703.55,8553.38,USD,2024-06-10,2024-06-10,Partial,Paid,Sarah Ahmed,Ibadan
PO102288,2024-05-09,SUP1023,Equipment Supplier 5 (IND),MAT2039,Equipment Item 1,Equipment,525,369401.99,193936045.09,142125.35,USD,2024-07-27,2024-08-15,Partial,Paid,Sarah Ahmed,Ibadan
PO102289,2025-04-03,SUP1038,Services Supplier 11 (CHI),MAT2068,Services Item 15,Services,161,184663.37,29730801.81,31336.84,USD,2025-05-09,2025-05-23,Delivered,Overdue,Sarah Ahmed,Ibadan
PO102290,2024-11-07,SUP1008,Packaging Supplier 1 (CHI),MAT2033,Packaging Item 13,Packaging,20,297817.86,5956357.16,3934.46,USD,2024-11-19,2024-11-23,Delivered,Paid,Chidi Eze,Lagos
PO102291,2025-02-05,SUP1015,Packaging Supplier 8 (NIG),MAT2028,Packaging Item 8,Packaging,754,312580.92,235686010.18,,NGN,2025-04-17,2025-05-12,Delivered,Paid,Sarah Ahmed,Kano
PO102292,2024-07-02,SUP1013,Packaging Supplier 6 (NIG),MAT2026,Packaging Item 6,Packaging,924,514210.22,475130243.79,,NGN,2024-09-21,2024-10-16,Delivered,Overdue,Chidi Eze,Kano
PO102293,2024-03-26,SUP1021,Equipment Supplier 3 (NIG),MAT2046,Equipment Item 8,Equipment,539,567205.64,305723840.28,,NGN,2024-04-15,2024-05-05,Delivered,Paid,John Obi,Lagos
PO102294,2026-02-04,SUP1023,Equipment Supplier 5 (IND),MAT2046,Equipment Item 8,Equipment,808,465076.54,375781843.03,380248.38,USD,2026-02-24,2026-02-24,Delivered,Paid,Sarah Ahmed,Lagos
PO102295,2025-10-08,SUP1037,Services Supplier 10 (NIG),MAT2069,Services Item 16,Services,770,10885.35,8381719.82,,NGN,2025-11-08,2025-12-01,Delivered,Pending,John Obi,Ibadan
PO102296,2024-09-08,SUP1020,Equipment Supplier 2 (CHI),MAT2049,Equipment Item 11,Equipment,431,369749.0,159361817.48,114698.6,USD,2024-10-11,2024-11-04,Delivered,Pending,Sarah Ahmed,Ibadan
PO102297,2024-08-05,SUP1039,Services Supplier 12 (IND),MAT2062,Services Item 9,Services,880,380827.56,335128252.85,245772.51,USD,2024-09-03,2024-09-03,Delivered,Pending,John Obi,Lagos
PO102298,2025-06-27,SUP1015,Packaging Supplier 8 (NIG),MAT2026,Packaging Item 6,Packaging,890,489687.01,435821440.3,,NGN,2025-09-16,2025-10-10,Delivered,Paid,John Obi,Kano
PO102299,2024-08-23,SUP1009,Packaging Supplier 2 (CHI),MAT2027,Packaging Item 7,Packaging,976,414288.36,404345443.57,341013.66,USD,2024-09-06,2024-09-06,Delivered,Overdue,Sarah Ahmed,Kano
PO102300,2025-07-10,SUP1031,Services Supplier 4 (NIG),MAT2067,Services Item 14,Services,631,89995.33,56787050.69,,NGN,2025-09-13,2025-10-05,Delivered,Pending,John Obi,Kano
PO102301,2025-09-03,SUP1024,Equipment Supplier 6 (IND),MAT2039,Equipment Item 1,Equipment,126,300072.39,37809121.63,25725.39,USD,2025-11-21,2025-12-21,Delivered,Pending,John Obi,Lagos
PO102302,2025-05-05,SUP1005,Raw Materials Supplier 6 (NIG),MAT2005,Raw Materials Item 6,Raw Materials,222,37029.8,8220616.18,,NGN,2025-05-16,2025-05-22,Partial,Paid,Chidi Eze,Ibadan
PO102303,2025-09-29,SUP1005,Raw Materials Supplier 6 (NIG),MAT2001,Raw Materials Item 2,Raw Materials,107,76101.04,8142811.35,,NGN,2025-11-03,2025-11-09,Delivered,Pending,Sarah Ahmed,Lagos
PO102304,2024-04-27,SUP1031,Services Supplier 4 (NIG),MAT2057,Services Item 4,Services,569,185077.0,105308811.64,,NGN,2024-05-09,2024-05-09,Delivered,Paid,John Obi,Lagos
PO102305,2025-04-09,SUP1009,Packaging Supplier 2 (CHI),MAT2029,Packaging Item 9,Packaging,466,34833.48,16232402.14,19522.53,USD,2025-06-20,2025-06-15,Delivered,Pending,Chidi Eze,Lagos
PO102306,2024-09-25,SUP1008,Packaging Supplier 1 (CHI),MAT2021,Packaging Item 1,Packaging,433,534327.53,231363819.13,244355.76,USD,2024-10-23,2024-11-11,Delivered,Paid,Sarah Ahmed,Lagos
PO102307,2025-09-23,SUP1019,Equipment Supplier 1 (NIG),MAT2046,Equipment Item 8,Equipment,811,478697.0,388223270.4,,NGN,2025-10-13,2025-11-12,Partial,Paid,Chidi Eze,Lagos
PO102308,2025-04-07,SUP1020,Equipment Supplier 2 (CHI),MAT2051,Equipment Item 13,Equipment,276,40747.23,11246234.73,7473.67,USD,2025-06-07,2025-07-07,Delivered,Paid,Chidi Eze,Kano
PO102309,2024-10-12,SUP1013,Packaging Supplier 6 (NIG),MAT2033,Packaging Item 13,Packaging,483,327409.95,158139004.79,,NGN,2024-10-24,2024-11-19,Delivered,Paid,John Obi,Kano
